Token,Short Name,Series,Company Name,Tick Size,Lot Size,Scrip Code,Scrip ID,Scrip Name,Issue Price,Face Value,ISIN,52 Weeks High,52 Weeks Low,Life Time High,Life Time Low,Exchange Code
524719,SOCBIO,C,SOCRUS BIO SCIENCES LIMITED,0.49,1,524719,SOCRUSBIO,SOCRUS BIO SCIENCES LIMITED,0.48,10,INE858A01039,1.54,0.48,24,0.48,SOCRUSBIO
544257,SODACA,DR,SODHANI ACADEMY OF FINTECH LTD,87.6,1,544257,SAFE,SODHANI ACADEMY OF FINTECH LTD,58.4,10,INE0Q3401017,81,53,81,53,SAFE
750873,SODRE1,C,SOBHA LIMITED RE,385.35,1,750873,SOBHA-RE,SOBHA LIMITED RE,165.15,10,INE671H20015,335,255,335,255,SOBHA-RE
543470,SOFENG,DR,SOFTTECH ENGINEERS LIMITED,411.1,1,543470,SOFTTECH,SOFTTECH ENGINEERS LIMITED,274.1,10,INE728Z01015,409.2,207.4,409.2,88.35,SOFTTECH
530651,SOFINF,C,SOFTECH INFINIUM SOLUTIONS LIM,1.07,1,530651,SOFTECH,SOFTECH INFINIUM SOLUTIONS LIM,0.97,10,INE181K01019,1.7,1.02,104,1.02,SOFTECH
538923,SOFSY,C,SOFCOM SYSTEMS LIMITED,73.13,1,538923,SOFCOM,SOFCOM SYSTEMS LIMITED,66.17,10,INE499Q01012,81.5,28.3,103.75,6.71,SOFCOM
532293,SOFTE,C,SOFTWARE TECHNOLOGY GROUP INTL,1.1,1,532293,SOFTTECHGR,SOFTWARE TECHNOLOGY GROUP INTL,1,10,INE863A01013,2.35,0.95,349,0.95,SOFTTECHGR
526457,SOFTEC,DR,SOFTTRAK TECH.EXPORT,0.36,1,526457,SOFTRAKT,SOFTTRAK TECH.EXPORT,0.24,10,INE697D01019,1.5,0.2,50,0.2,SOFTRAKT
532344,SOFTS,C,SOFTSOL INDIA LIMITED,448.6,1,532344,SOFTSOL,SOFTSOL INDIA LIMITED,431.1,10,INE002B01016,556.4,194,556.4,6.95,SOFTSOL
531529,SOFVEN,C,SOFTRAK VENTURE INVE,29.78,1,531529,SOFTRAKV,SOFTRAK VENTURE INVE,28.62,10,INE562E01013,29.47,5.26,49.3,0.25,SOFTRAKV
541540,SOLACT,DR,SOLARA ACTIVE PHARMA SCIEN LTD,817.25,1,541540,SOLARA,SOLARA ACTIVE PHARMA SCIEN LTD,739.45,10,INE624Z01016,850.05,309,1713.61,123.04,SOLARA
500394,SOLCAR,C,SOLID CARBIDE TOOLS,0.26,1,500394,SOLCT,SOLID CARBIDE TOOLS,0.24,1,INE161C01026,0.26,0.19,105,0.19,SOLCT
502460,SOLCON,C,SOLID CONTAINERS LTD,46.2,1,502460,SOLIDCO,SOLID CONTAINERS LTD,41.8,10,INE134U01017,60.6,28.85,82.5,0.5,SOLIDCO
532956,SOLEMS,DR,SOLECTRON EMS INDIA LIMITED,0,1,532956,SOLECTEMS,SOLECTRON EMS INDIA LIMITED,0,10,INE647I01013,0,0,300,18.95,SOLECTEMS
524360,SOLFAR,DR,SOLAR FARMACHEM,5.25,1,524360,,SOLAR FARMACHEM,4.75,10,,5,5,35,1.25,
513699,SOLGRA,DR,SOLID STONE COMPANY LIMITED,42.21,1,513699,SOLIDSTON,SOLID STONE COMPANY LIMITED,28.15,10,INE584G01012,46.88,27.25,165,2,SOLIDSTON
532725,SOLIN,DR,SOLAR INDUSTRIES INDIA LIMITED,12507.35,1,532725,SOLARINDS,SOLAR INDUSTRIES INDIA LIMITED,8338.25,2,INE343H01029,13300,4993.35,13300,18.81,SOLARINDS
522152,SOLMAC,DR,SOLITAIRE MACHINE TOOLS LTD,106.35,1,522152,SOLIMAC,SOLITAIRE MACHINE TOOLS LTD,96.25,10,INE410A01013,122.7,54.55,122.7,0.75,SOLIMAC
890202,SOLPP1,DR,SOLARA ACTIVE PHARMA SCIEN PP,509,1,890202,SOLARAPP,SOLARA ACTIVE PHARMA SCIEN PP,460.6,10,IN9624Z01014,527.65,201.25,527.65,201.25,SOLARAPP
750866,SOLRE1,C,SOLARA ACTIVE PHARMA SCIENC RE,21.2,1,750866,SOLARA-RE,SOLARA ACTIVE PHARMA SCIENC RE,14.14,10,INE624Z20016,54.5,17.6,54.5,17.6,SOLARA-RE
518071,SOMCE,C,SOMANI CEMENT,3.79,1,518071,SOMANCM,SOMANI CEMENT,3.43,10,INE536F01014,8.5,1.83,77,0.6,SOMANCM
531548,SOMCER,DR,SOMANY CERAMICS LIMITED,821.1,1,531548,SOMANYCERA,SOMANY CERAMICS LIMITED,547.4,2,INE355A01028,872,562.2,973.8,3.02,SOMANYCERA
533001,SOMCON,C,SOMI CONVEYOR BELTINGS LIMITED,166.9,1,533001,SOMICONVEY,SOMI CONVEYOR BELTINGS LIMITED,160.4,10,INE323J01019,236.2,67,236.2,7.4,SOMICONVEY
511571,SOMDAT,DR,SOM DATT FINANCE CORPORATION L,108.5,1,511571,SODFC,SOM DATT FINANCE CORPORATION L,88.8,10,INE754C01010,177.48,91.8,274.3,0.9,SODFC
507514,SOMDIS,DR,SOM DISTILLERIES N BREWERIES L,119.8,1,507514,SDBL,SOM DISTILLERIES N BREWERIES L,79.9,2,INE480C01038,148.75,84.52,155.92,0.4,SDBL
542905,SOMHOM,DR,HINDWARE HOME INNOVATION LTD,381.1,1,542905,HINDWAREAP,HINDWARE HOME INNOVATION LTD,254.1,2,INE05AN01011,554.45,283,664.15,53.25,HINDWAREAP
506650,SOMORG,DR,SOMAIYA ORGANICS (INDIA) LTD.,55.45,1,506650,,SOMAIYA ORGANICS (INDIA) LTD.,50.25,10,,52.85,52.85,52.85,52.85,
516038,SOMPAP,C,SOMA PAPERS & INDUST,75.8,1,516038,SOMAPPR,SOMA PAPERS & INDUST,72.01,10,INE737E01011,99.24,23.65,130,6.55,SOMAPPR
750779,SOMRE1,C,SOM DISTILLERIE BEW RIGHTS ENT,53.6,1,750779,SDBL-RE1,SOM DISTILLERIE BEW RIGHTS ENT,22.98,10,INE480C20020,40.41,17.21,40.41,17.21,SDBL-RE1
521034,SOMTEX,DR,SOMA TEXTILE & INDUSTRIES LTD,58.2,1,521034,SOMATEX,SOMA TEXTILE & INDUSTRIES LTD,38.8,10,INE314C01013,55.29,18.62,191.25,0.95,SOMATEX
526901,SONADH,DR,SONAL ADHESIVES LTD,73.39,1,526901,SONALAD,SONAL ADHESIVES LTD,66.41,10,INE344I01017,113.9,58.75,170.55,1,SONALAD
543300,SONBLW,DR,SONA BLW PRECISION FORGINGS,875.15,1,543300,SONACOMS,SONA BLW PRECISION FORGINGS,583.45,10,INE073K01018,767.8,489,839.15,295.15,SONACOMS
531751,SONCLO,DR,SONELL CLOCKS & GIFT,1.62,1,531751,,SONELL CLOCKS & GIFT,1.48,10,INE086P01019,2,1.55,28.5,1.05,
543924,SONCON,DR,SONALIS CONSUMER PRODUCTS LTD,87.57,1,543924,SONALIS,SONALIS CONSUMER PRODUCTS LTD,79.23,10,INE0N5O01013,97.09,29.62,97.09,29.62,SONALIS
520057,SONKOY,DR,JTEKT INDIA LIMITED,201.45,1,520057,JTEKTINDIA,JTEKT INDIA LIMITED,134.35,1,INE643A01035,225.25,126.85,225.25,1.09,JTEKTINDIA
539378,SONMED,DR,SONI MEDICARE LIMITED,35.71,1,539378,SML,SONI MEDICARE LIMITED,32.31,10,INE848R01018,36.8,22.27,83.65,16.01,SML
538943,SONMER,C,SONAL MERCANTILE LIMITED,117.7,1,538943,SONAL,SONAL MERCANTILE LIMITED,106.5,10,INE321M01017,198.3,80.62,198.3,4.73,SONAL
51124,SONOFS,DR,SONA KOYO STEERING SYS LTD OFS,0,1,51124,SONASTEER,SONA KOYO STEERING SYS LTD OFS,0,10,INE000000124,0,0,0,0,SONASTEER
532221,SONSOF,DR,SONATA SOFTWARE LIMITED,727.5,1,532221,SONATSOFTW,SONATA SOFTWARE LIMITED,485,1,INE269A01021,867.1,469.05,867.1,2.38,SONATSOFTW
512491,SONSYN,DR,SONU SYNTHETICS,3.36,1,512491,,SONU SYNTHETICS,3.04,10,,4.55,2.3,90,0.6,
514492,SONTEX,DR,MANGALAM VENTURES LIMITED,54.65,1,514492,MANGALVEN,MANGALAM VENTURES LIMITED,49.45,10,INE198E01016,63.5,26.75,79.5,8.25,MANGALVEN
541633,SOPTRA,C,SOPHIA TRAEXPO LIMITED,13.2,1,541633,STRAEXPO,SOPHIA TRAEXPO LIMITED,11.96,10,INE268X01017,12.58,12.58,12.58,12.58,STRAEXPO
526477,SOUAE,DR,SOUTH ASIAN ENTEPRISES LTD,44.1,1,526477,SAENTER,SOUTH ASIAN ENTEPRISES LTD,39.9,10,INE118B01010,55.12,28.39,150,1.45,SAENTER
511158,SOUAF,DR,SOUTH ASIAN FIN.EX.,4.09,1,511158,,SOUTH ASIAN FIN.EX.,3.71,10,,8.7,1,325,0.5,
532452,SOUAS,DR,SOUTH ASIAN PETROCHEM LTD,0,1,532452,SAPETRO,SOUTH ASIAN PETROCHEM LTD,0,10,INE801C01019,0,0,39.8,3.5,SAPETRO
531948,SOUASI,C,SOUTH ASIAN MUSHROOM,10.39,1,531948,,SOUTH ASIAN MUSHROOM,9.41,10,JUNK ISIN 1,10.25,9.45,10.25,9.45,
532218,SOUBAN,DR,SOUTH INDIAN BANK LTD,28.41,1,532218,SOUTHBANK,SOUTH INDIAN BANK LTD,18.95,1,INE683A01023,36.53,22.86,36.9,0.79,SOUTHBANK
531679,SOUEAS,DR,SOUTH EAST AGRO IND.,13.65,1,531679,,SOUTH EAST AGRO IND.,12.35,10,,13,11.5,13,11.5,
526767,SOUFUE,DR,SOUTHERN FUELS,7.24,1,526767,,SOUTHERN FUELS,6.56,10,,6.9,0.8,18.5,0.8,
509910,SOUGAS,C,SOUTHERN GAS LTD,23.81,1,509910,ZSOUTGAS,SOUTHERN GAS LTD,21.55,100,,71.6,22.68,231.25,22.68,ZSOUTGAS
500395,SOUHER,DR,SOUTHERN HERBALS LTD,0,1,500395,,SOUTHERN HERBALS LTD,0,10,INE001C01016,0,0,175,3.8,
538891,SOUIN,DR,MAGELLANIC CLOUD LIMITED,100.2,1,538891,MCLOUD,MAGELLANIC CLOUD LIMITED,66.8,2,INE613C01026,143.2,67.5,143.2,0.2,MCLOUD
523033,SOUIND,DR,SOUND CRAFT INDUSTRIES LT,0.27,1,523033,SOUNDCRAFT,SOUND CRAFT INDUSTRIES LT,0.25,2,INE271A01027,6.91,0.22,41.42,0.14,SOUNDCRAFT
540174,SOUINF,C,SOUTHERN INFOSYS LIMITED,20.7,1,540174,SOUTHERNIN,SOUTHERN INFOSYS LIMITED,19.9,10,INE298B01010,33.16,14.05,35,5.6,SOUTHERNIN
530491,SOUIRO,DR,SOUTHRN IRON & STEEL,0,1,530491,,SOUTHRN IRON & STEEL,0,10,INE710B01014,0,0,59.5,0.27,
531645,SOUISP,C,SOUTHERN ISPAT AND ENERGY LTD,0.05,1,531645,SOUISPAT,SOUTHERN ISPAT AND ENERGY LTD,0.05,1,INE943B01029,0.46,0.05,4.86,0.05,SOUISPAT
514454,SOULAT,DR,SOUTHERN LATEX LTD,24.83,1,514454,SOUTLAT,SOUTHERN LATEX LTD,22.47,10,INE410M01018,35,14.9,35,1.5,SOUTLAT
513498,SOUMAG,C,SOUTHERN MAGNESIUM AND CHEM LT,319.95,1,513498,SOUTHMG,SOUTHERN MAGNESIUM AND CHEM LT,289.55,10,INE308N01012,468.95,149.45,468.95,1.2,SOUTHMG
531398,SOUNAT,C,SOURCE NATURAL FOODS & HERBAL,244,1,531398,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL,234.5,10,INE679C01027,269.75,78,269.75,1,SOURCENTRL
958670,SOUND1,DR,11.75% South Ind Bank Jun 29,123228,1,958670,1175SIBL29,11.75% South Ind Bank Jun 29,82152,1000,INE683A08044,0,0,119011,91002,1175SIBL29
959209,SOUND2,DR,13.75% South Ind Bank PERP,134279.98,1,959209,1375SIBPER,13.75% South Ind Bank PERP,89520,100000,INE683A08051,115895,90009.01,115895,86004,1375SIBPER
957189,SOUND3,DR,9.5% South Ind Bank May 28,121450.82,1,957189,95SIBL28,9.5% South Ind Bank May 28,80967.22,100000,INE683A08036,119699,92500,119699,79000,95SIBL28
532669,SOUONL,C,SOUTHERN ONLINE BIO TECHNOLOGI,0.97,1,532669,SBTL,SOUTHERN ONLINE BIO TECHNOLOGI,0.89,10,INE371B01023,2.16,0.89,57.6,0.89,SBTL
530385,SOUPOL,DR,SOUTH POLE SECURITIE,12.44,1,530385,,SOUTH POLE SECURITIE,11.26,10,,12.85,0.8,24,0.1,
750835,SOURE1,C,SOUTH INDIAN BANK LIMITED RE1,4.7,1,750835,SOUTH-RE,SOUTH INDIAN BANK LIMITED RE1,3.14,10,INE683A20015,9.24,2.64,9.24,2.64,SOUTH-RE
543986,SOUWES,DR,SOUTH WEST PINNACLE EXPL LTD,118.8,1,543986,SOUTHWEST,SOUTH WEST PINNACLE EXPL LTD,107.5,10,INE980Y01015,191.95,97.3,191.95,97.3,SOUTHWEST
523826,SOVDIA,C,SOVEREIGN DIAMONDS LTD,49.78,1,523826,SOVERDIA,SOVEREIGN DIAMONDS LTD,47.84,10,INE959D01013,60.29,23,60.29,1,SOVERDIA
532025,SOWEXP,C,SOWBHAGYA MEDIA LIMITED,2.26,1,532025,SOWBHAGYA,SOWBHAGYA MEDIA LIMITED,2.06,10,INE826D01014,2.5,1.71,86,1.35,SOWBHAGYA
542376,SPACAP,C,SPA CAPITAL SERVICES LIMITED,104.45,1,542376,SPACAPS,SPA CAPITAL SERVICES LIMITED,94.55,10,INE726X01014,181.4,54.8,0,0,SPACAPS
515003,SPACER,C,SPARTEK CERAMICS (I) LTD,6.18,1,515003,SPACI,SPARTEK CERAMICS (I) LTD,5.6,10,INE645A01014,11.44,5.33,190,0.65,SPACI
524727,SPADIA,DR,SPAN DIAGNOSTICS LTD,32.27,1,524727,SDL,SPAN DIAGNOSTICS LTD,29.21,10,INE004E01016,36.33,12.92,101.5,1.2,SDL
530223,SPADYE,DR,SPAN DYESTUFF INDUST,1.94,1,530223,,SPAN DYESTUFF INDUST,1.76,10,,1.85,1.85,15,1.25,
540211,SPAFIN,C,SPARKLING (I) FINSHARES LTD,29.45,1,540211,SIFL,SPARKLING (I) FINSHARES LTD,26.65,10,INE181T01010,28.95,6.88,28.95,6.88,SIFL
531313,SPAFOO,DR,SPARKLE FOODS,1.99,1,531313,,SPARKLE FOODS,1.81,10,,2.55,1.9,12,1.5,
541890,SPAINC,C,SPACE INCUBATRICS TECHN LTD,2.48,1,541890,SPACEINCUBA,SPACE INCUBATRICS TECHN LTD,2.4,10,INE797Z01010,2.56,0.85,6.57,0.21,SPACEINCUBA
508976,SPALTD,C,SPANCO LTD,3.27,1,508976,SPANCO,SPANCO LTD,2.97,10,INE360B01026,13.8,3.12,300,3.12,SPANCO
975140,SPAN10,DR,10.75% Spandana Sphoort Sep 25,120000,1,975140,1075SSFL25,10.75% Spandana Sphoort Sep 25,80000,100000,INE572J07638,0,0,0,0,1075SSFL25
975252,SPAN11,DR,10.11% Spandana Sphoort Dec 25,119269.14,1,975252,1011SSFL25,10.11% Spandana Sphoort Dec 25,79512.76,100000,INE572J07653,0,0,0,0,1011SSFL25
975475,SPAN12,DR,10.75% Spandana Sphoort Apr 26,90000,1,975475,1075SSF26A,10.75% Spandana Sphoort Apr 26,60000,100000,INE572J07679,0,0,0,0,1075SSF26A
975063,SPAN13,DR,10.43% Spandana Sphoort Mar 25,119756.61,1,975063,1043SSFL25,10.43% Spandana Sphoort Mar 25,79837.75,100000,INE572J07620,0,0,0,0,1043SSFL25
975792,SPAN15,DR,9.84% SPANDANA SPHOORT JUNE26,119023.38,1,975792,984SSFL26,9.84% SPANDANA SPHOORT JUNE26,79348.92,100000,INE572J07711,0,0,0,0,984SSFL26
973248,SPAND2,DR,0% Spandana Sphoorty Dec 23,145200,1,973248,SSFL160621,0% Spandana Sphoorty Dec 23,96800,100000,INE572J07372,0,0,0,0,SSFL160621
974792,SPAND3,DR,SPANDANA SPHOORTY FIN 24AP25,43200,1,974792,1110SSFL25,SPANDANA SPHOORTY FIN 24AP25,28800,100000,INE572J07562,0,0,0,0,1110SSFL25
974502,SPAND8,DR,11.35% Spandana Sphoort Dec 25,724467.69,1,974502,1135SSF25A,11.35% Spandana Sphoort Dec 25,482978.47,1000000,INE572J07513,0,0,0,0,1135SSF25A
975562,SPAND9,DR,9.81% Spandana Sphoort Apr 26,117862.53,1,975562,981SSFL26,9.81% Spandana Sphoort Apr 26,78575.03,100000,INE572J07703,0,0,0,0,981SSFL26
540048,SPAPP,DR,S.P. APPARELS LIMITED,1070.55,1,540048,SPAL,S.P. APPARELS LIMITED,713.75,10,INE212I01016,1133,461.6,1133,57.95,SPAL
890184,SPAPP1,DR,SPARC ELECTREX LIMITED PP,6.96,1,890184,SPARCPP,SPARC ELECTREX LIMITED PP,6.3,10,IN9960B01013,0,0,0,0,SPARCPP
538920,SPAPRO,DR,VINTAGE COFFEE AND BEVERAGES,152.9,1,538920,VINCOFE,VINTAGE COFFEE AND BEVERAGES,102,10,INE498Q01014,143.3,26.5,143.3,7.45,VINCOFE
750773,SPARE1,C,SPARC ELECTREX LIMITED RE,0.33,1,750773,SPARC-RE,SPARC ELECTREX LIMITED RE,0.27,10,INE960B20015,0.6,0.14,0.6,0.14,SPARC-RE
542759,SPASPH,DR,SPANDHANA SPHOORTY FIN LTD,560.25,1,542759,SPANDANA,SPANDHANA SPHOORTY FIN LTD,373.55,10,INE572J01011,1243.1,455.35,1400,288.75,SPANDANA
531370,SPASYS,DR,SPARC ELECTREX LIMITED,14.7,1,531370,SPAR,SPARC ELECTREX LIMITED,13.3,10,INE960B01015,33.18,13.23,42.41,0.51,SPAR
530289,SPCAP,DR,SPCAPITAL FINANCING LTD,53.7,1,530289,SPCAPIT,SPCAPITAL FINANCING LTD,48.6,10,INE102F01015,68,21.11,139.9,2,SPCAPIT
750844,SPCRE1,C,SPECTRUM FOODS LIMITED RE,4.43,1,750844,SPECFD-RE,SPECTRUM FOODS LIMITED RE,3.63,10,INE547C20018,14.8,3.9,14.8,3.9,SPECFD-RE
512291,SPECOM,C,SPEEDAGE COMMERCIAL,9.97,1,512291,,SPEEDAGE COMMERCIAL,9.03,10,INE497M01015,9.5,9.5,17.65,1.5,
513687,SPEIN,C,SPECTRA INDUSTRIES LTD,5.4,1,513687,SPECTRA,SPECTRA INDUSTRIES LTD,4.9,10,INE848B01012,6.55,4.01,50.1,0.76,SPECTRA
521082,SPEIND,C,SPENTEX INDUSTRIES LTD,2.74,1,521082,SPENTEX,SPENTEX INDUSTRIES LTD,2.48,10,INE376C01020,3.55,0.91,77.35,0.29,SPENTEX
526161,SPEINT,DR,SPENTA INTERNATIONAL LTD,162.75,1,526161,SPENTA,SPENTA INTERNATIONAL LTD,108.55,10,INE175C01018,200,103.25,225.6,1,SPENTA
531982,SPELEA,DR,SPECTRUM FOODS LIMITED,28.53,1,531982,SPECFOOD,SPECTRUM FOODS LIMITED,23.35,10,INE547C01018,42.45,19.31,52.56,2.67,SPECFOOD
512153,SPEMAR,C,M LAKHAMSI INDUSTRIES LIMITED,4.03,1,512153,MLINDLTD,M LAKHAMSI INDUSTRIES LIMITED,3.65,10,INE808W01012,3.84,0.85,3.84,0.7,MLINDLTD
502465,SPEPAP,C,SPECIALITY PAPERS LTD,0.39,1,502465,SPECIAPP,SPECIALITY PAPERS LTD,0.37,10,INE260F01011,0.99,0.35,53.75,0.32,SPECIAPP
890199,SPEPP1,C,SPECTRUM FOODS LIMITED PP,10.77,1,890199,SPECTPPCM,SPECTRUM FOODS LIMITED PP,9.75,10,IN9547C01016,17.04,9.69,16.19,9.69,SPECTPPCM
750642,SPERE1,C,SPENCERS RETAIL RIGHTS ENTIT,25.31,1,750642,SPENCER-RE,SPENCERS RETAIL RIGHTS ENTIT,10.85,10,INE020820010,34,10.01,34,10.01,SPENCER-RE
534425,SPERES,DR,SPECIALITY RESTAURANTS LIMITED,192.15,1,534425,SPECIALITY,SPECIALITY RESTAURANTS LIMITED,128.15,10,INE247M01014,287.25,134.65,287.25,20.45,SPECIALITY
542337,SPERET,DR,SPENCERS RETAIL LIMITED,107.5,1,542337,SPENCERS,SPENCERS RETAIL LIMITED,71.7,5,INE020801028,139.4,63.05,211.76,51.52,SPENCERS
517166,SPESEM,C,SPEL SEMICONDUCTOR LIMITED,178.7,1,517166,SPELS,SPEL SEMICONDUCTOR LIMITED,171.7,10,INE252A01019,268.4,49.1,268.4,1.5,SPELS
512413,SPEVEN,C,SPECTACLE VENTURES LIMITED,0.76,1,512413,SPECTACLE,SPECTACLE VENTURES LIMITED,0.73,1,INE409H01028,1.5,0.61,178,0.03,SPECTACLE
532172,SPHGLO,DR,ADROIT INFOTECH LIMITED,24.09,1,532172,ADROITINFO,ADROIT INFOTECH LIMITED,16.07,10,INE737B01033,24.65,14.42,232.81,0.5,ADROITINFO
590030,SPIC,DR,SOUTHERN PETROCHEMICAL INDUSTR,91.81,1,590030,SPIC,SOUTHERN PETROCHEMICAL INDUSTR,61.21,10,INE147A01011,107.45,63.62,235,4,SPIC
532863,SPICOM,DR,SPICE COMMUNICATIONS LTD,0,1,532863,,SPICE COMMUNICATIONS LTD,0,10,INE684H01018,0,0,95,23.25,
540084,SPIENT,C,SPICY ENT. & MEDIA LTD,4.05,1,540084,SPICY,SPICY ENT. & MEDIA LTD,3.67,10,INE592O01019,3.86,3.86,24,0.95,SPICY
526827,SPIISL,C,SPICE ISLANDS INDUSTRIES LIMIT,45.62,1,526827,SPICEISLIN,SPICE ISLANDS INDUSTRIES LIMIT,41.28,10,INE882D01017,56.68,18.36,56.68,2.45,SPICEISLIN
500285,SPILI,DR,SPICEJET LIMITED,67.38,1,500285,SPICEJET,SPICEJET LIMITED,44.92,10,INE285B01017,79.9,34,156.9,1,SPICEJET
539168,SPILIM,C,SPISYS LIMITED,7.88,1,539168,SPISYS,SPISYS LIMITED,7.14,10,INE805E01016,0,0,28.86,27.49,SPISYS
517214,SPIMOB,C,DIGISPICE TECHNOLOGIES LIMITED,29.82,1,517214,DIGISPICE,DIGISPICE TECHNOLOGIES LIMITED,26.98,3,INE927C01020,52.76,23.18,152.05,3.3,DIGISPICE
532651,SPLIN,DR,SPL INDUSTRIES LIMITED,68.58,1,532651,SPLIL,SPL INDUSTRIES LIMITED,45.72,10,INE978G01016,80.75,52.2,114.95,2.02,SPLIL
512048,SPLMED,C,LUHARUKA MEDIA & INFRA LIMITED,4.01,1,512048,LUHARUKA,LUHARUKA MEDIA & INFRA LIMITED,3.63,1,INE195E01020,6.05,3.34,96.95,0.18,LUHARUKA
750886,SPLRE1,C,LUHARUKA MEDIA&INFRA LTD RE,1.22,1,750886,LUHARUK-RE,LUHARUKA MEDIA&INFRA LTD RE,0.82,10,INE195E20012,1.49,0.6,1.49,0.6,LUHARUK-RE
500402,SPMINF,C,SPML INFRA LIMITED,233.85,1,500402,SPMLINFRA,SPML INFRA LIMITED,211.65,2,INE937A01023,306,52.5,599,3.05,SPMLINFRA
539221,SPOIND,DR,SPORTKING INDIA LIMITED,123.9,1,539221,SPORTKING,SPORTKING INDIA LIMITED,82.6,1,INE885H01029,159.75,70.5,204.7,0.31,SPORTKING
540079,SPRAGR,DR,SPRAYKING LIMITED,15.58,1,540079,SPRAYKING,SPRAYKING LIMITED,10.4,2,INE537U01029,30.02,12.2,30.02,0.79,SPRAYKING
540570,SPRFIE,DR,VARIMAN GLOBAL ENTERPRISES LTD,16.96,1,540570,VARIMAN,VARIMAN GLOBAL ENTERPRISES LTD,15.36,1,INE717F01028,34,11.11,34,0.44,VARIMAN
750763,SPRRE1,C,SPRAYKING AGRO EQUIPMENT RE,2.74,1,750763,SPRAY-RE,SPRAYKING AGRO EQUIPMENT RE,1.18,10,INE537U20011,1.96,1.4,1.96,1.4,SPRAY-RE
538402,SPSFIN,C,SPS FINQUEST LIMITED,88.69,1,538402,SPS,SPS FINQUEST LIMITED,80.25,10,INE502O01018,83.37,56.1,145.9,31.56,SPS
530177,SPSINT,C,SPS INTERNATIONAL LTD,37.28,1,530177,SPSINT,SPS INTERNATIONAL LTD,35.42,10,INE758B01013,37.28,30.26,37.28,0.69,SPSINT
750704,SPVRE1,C,SPV GLOBAL TRADING RIGHTS ENT,3.5,1,750704,SPVGLOB-RE,SPV GLOBAL TRADING RIGHTS ENT,1.5,10,INE177E20010,0,0,0,0,SPVGLOB-RE
532249,SQLSTA,DR,SQL STAR INTERNATIONAL LTD,1.13,1,532249,SQL,SQL STAR INTERNATIONAL LTD,1.03,10,INE399A01018,6.85,0.84,258.62,0.84,SQL
533121,SQSIND,DR,EXPLEO SOLUTIONS LIMITED,1457.55,1,533121,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,971.75,10,INE201K01015,1524.55,1151,1874,30.1,EXPLEOSOL
526532,SQUFOU,C,SQUARE FOUR PROJECTS INDIA LTD,11.39,1,526532,SFPIL,SQUARE FOUR PROJECTS INDIA LTD,10.31,5,INE716K01020,16.15,6.3,63.55,1.65,SFPIL
936058,SRE100,DR,9.4% SREI Equi Fin Ltd Aug 24,180,1,936058,940SEFL24,9.4% SREI Equi Fin Ltd Aug 24,120,1000,INE881J08615,190,101.4,1020.1,101.4,940SEFL24
936060,SRE101,DR,0% SREI Equi Fin Ltd Aug 24,149.77,1,936060,0SEFL24,0% SREI Equi Fin Ltd Aug 24,99.85,1000,INE881J08623,205,104.01,1030,104.01,0SEFL24
936062,SRE102,DR,9.5% SREI Equi Fin Ltd Aug 27,158.4,1,936062,950SEFL27,9.5% SREI Equi Fin Ltd Aug 27,105.6,1000,INE881J08631,258,72.72,1050,72.72,950SEFL27
936064,SRE103,DR,9.55% SREI Equi Fin Ltd Aug 27,115.33,1,936064,955SEFL27,9.55% SREI Equi Fin Ltd Aug 27,76.89,1000,INE881J08649,173,69.4,1049.99,69.4,955SEFL27
936066,SRE104,DR,0% SREI Equi Fin Ltd Aug 27,528,1,936066,0SEFL27,0% SREI Equi Fin Ltd Aug 27,352,1000,INE881J08656,550,440,1125,440,0SEFL27
936100,SRE105,DR,SREI INFRA SR1 LOA 20AP19,1302,1,936100,0SIFL19A,SREI INFRA SR1 LOA 20AP19,868,1000,INE872A07UL6,1094,930,1094,930,0SIFL19A
936102,SRE106,DR,SREI INFRA SR2 8.5 LOA 20AP19,1236,1,936102,850SIFL19,SREI INFRA SR2 8.5 LOA 20AP19,824,1000,INE872A07UM4,1050,900,1050,900,850SIFL19
936104,SRE107,DR,SEFL INFRA SR3 8.43 LOA 16MR21,834,1,936104,843SEFL21,SEFL INFRA SR3 8.43 LOA 16MR21,556,1000,INE872A07UN2,1000,442,1000,442,843SEFL21
936106,SRE108,DR,SEFL INFRA SR4 8.75 LOA 16MR21,666.78,1,936106,875SEFL21A,SEFL INFRA SR4 8.75 LOA 16MR21,444.52,1000,INE872A07UO0,1040.65,450,1040.65,450,875SEFL21A
936108,SRE109,DR,SEFL INFRA SR5 LOA 16MR21,961.2,1,936108,0SEFL21A,SEFL INFRA SR5 LOA 16MR21,640.8,1000,INE872A07UP7,1250,700,1250,700,0SEFL21A
936110,SRE110,DR,8.65% SREI Equi Fin Ltd Mar 23,276.12,1,936110,865SEFL23,8.65% SREI Equi Fin Ltd Mar 23,184.08,1000,INE872A07UQ5,423,230.1,1005,218.01,865SEFL23
936112,SRE111,DR,9% SREI Equi Fin Ltd Mar 23,348,1,936112,9SEFL23B,9% SREI Equi Fin Ltd Mar 23,232,1000,INE872A07UR3,468,210.01,1020,193.2,9SEFL23B
